ID,d0_s1,Pair,Length,Total_IMPR,Total_BEH,BEH1,BEH2,BEH3,BEH4,BEH5,BEH6,BEH7,BEH8,BEH9,BEH10,BEH11,BEH12,BEH13,BEH14,BEH15,BEH16,IMPR1,IMPR2,IMPR3,IMPR4,IMPR5,IMPR6,IMPR7,IMPR8,IMPR9,IMPR10,IMPR11,IMPR12,IMPR13,IMPR14,IMPR15,IMPR16
123,1,31,10,3.00|3.00|3.00|3.00|1.00|-2.00|3.00|3.00|3.00|2.00|,negnegnegposneutnegposnegpospos,neg,neg,neg,pos,neut,neg,pos,neg,pos,pos,NA,NA,NA,NA,NA,NA,3.00,3.00,3.00,3.00,1.00,-2.00,3.00,3.00,3.00,2.00,NA,NA,NA,NA,NA,NA
37,0,31,10,-2.06|-2.06|-2.58|2.15|.95|-1.53|1.81|1.81|1.81|2.69|,negnegnegposneutnegposnegpospos,neg,neg,neg,pos,neut,neg,pos,neg,pos,pos,NA,NA,NA,NA,NA,NA,-2.06,-2.06,-2.58,2.15,.95,-1.53,1.81,1.81,1.81,2.69,NA,NA,NA,NA,NA,NA
140,1,32,10,-3.00|-3.00|-3.00|-1.04|-.63|-.63|.19|.19|-.02|-.02|,negnegnegposneutneutposnegnegneut,neg,neg,neg,pos,neut,neut,pos,neg,neg,neut,NA,NA,NA,NA,NA,NA,-3.00,-3.00,-3.00,-1.04,-.63,-.63,.19,.19,-.02,-.02,NA,NA,NA,NA,NA,NA
185,1,32,10,-1.02|-2.01|-2.01|2.07|-.04|-.04|3.00|-2.99|-2.99|.00|,negnegnegposneutneutposnegnegneut,neg,neg,neg,pos,neut,neut,pos,neg,neg,neut,NA,NA,NA,NA,NA,NA,-1.02,-2.01,-2.01,2.07,-.04,-.04,3.00,-2.99,-2.99,.00,NA,NA,NA,NA,NA,NA
111,1,33,10,-3.00|-.12|-2.98|-2.98|-.07|.99|-.81|-2.06|-2.06|-.09|,negnegnegposposnegnegnegneutpos,neg,neg,neg,pos,pos,neg,neg,neg,neut,pos,NA,NA,NA,NA,NA,NA,-3.00,-.12,-2.98,-2.98,-.07,.99,-.81,-2.06,-2.06,-.09,NA,NA,NA,NA,NA,NA
46,0,33,10,-2.85|-.03|-.89|2.08|2.41|-1.00|-2.61|-2.44|1.65|1.05|,negnegnegposposnegnegnegneutpos,neg,neg,neg,pos,pos,neg,neg,neg,neut,pos,NA,NA,NA,NA,NA,NA,-2.85,-.03,-.89,2.08,2.41,-1.00,-2.61,-2.44,1.65,1.05,NA,NA,NA,NA,NA,NA
88,0,33,10,-.49|-2.04|-2.52|-1.60|-1.60|-1.86|-2.07|-2.30|-2.30|-1.13|,negnegnegposposnegnegnegneutpos,neg,neg,neg,pos,pos,neg,neg,neg,neut,pos,NA,NA,NA,NA,NA,NA,-.49,-2.04,-2.52,-1.60,-1.60,-1.86,-2.07,-2.30,-2.30,-1.13,NA,NA,NA,NA,NA,NA
89,0,34,10,-3.00|-3.00|-3.00|3.00|3.00|-3.00|.00|.00|3.00|3.00|,negnegnegposposnegneutneutpospos,neg,neg,neg,pos,pos,neg,neut,neut,pos,pos,NA,NA,NA,NA,NA,NA,-3.00,-3.00,-3.00,3.00,3.00,-3.00,.00,.00,3.00,3.00,NA,NA,NA,NA,NA,NA
90,0,34,10,-2.55|-3.00|-3.00|.00|.44|-1.03|-.03|.28|.91|1.57|,negnegnegposposnegneutneutpospos,neg,neg,neg,pos,pos,neg,neut,neut,pos,pos,NA,NA,NA,NA,NA,NA,-2.55,-3.00,-3.00,.00,.44,-1.03,-.03,.28,.91,1.57,NA,NA,NA,NA,NA,NA
161,1,35,10,-2.98|-1.04|-2.99|1.01|.11|3.00|-2.99|-2.99|3.00|-2.99|,negnegnegposposnegposnegnegneut,neg,neg,neg,pos,pos,neg,pos,neg,neg,neut,NA,NA,NA,NA,NA,NA,-2.98,-1.04,-2.99,1.01,.11,3.00,-2.99,-2.99,3.00,-2.99,NA,NA,NA,NA,NA,NA
4,0,35,10,-.90|-.90|1.22|1.22|1.22|-1.19|.46|.46|-1.59|.01|,negnegnegposposnegposnegnegneut,neg,neg,neg,pos,pos,neg,pos,neg,neg,neut,NA,NA,NA,NA,NA,NA,-.90,-.90,1.22,1.22,1.22,-1.19,.46,.46,-1.59,.01,NA,NA,NA,NA,NA,NA
128,1,36,10,-1.46|-1.46|-1.46|.89|2.57|.54|1.68|2.70|.21|-1.79|,negnegnegposposnegposposneutneg,neg,neg,neg,pos,pos,neg,pos,pos,neut,neg,NA,NA,NA,NA,NA,NA,-1.46,-1.46,-1.46,.89,2.57,.54,1.68,2.70,.21,-1.79,NA,NA,NA,NA,NA,NA
152,1,36,10,-1.39|-1.71|-1.95|-1.16|-.99|-1.23|-1.07|-.99|-.98|-1.66|,negnegnegposposnegposposneutneg,neg,neg,neg,pos,pos,neg,pos,pos,neut,neg,NA,NA,NA,NA,NA,NA,-1.39,-1.71,-1.95,-1.16,-.99,-1.23,-1.07,-.99,-.98,-1.66,NA,NA,NA,NA,NA,NA
189,1,37,10,-.29|-.68|-.76|.05|.25|.25|1.36|.12|.34|.34|,negnegnegposposneutposnegnegpos,neg,neg,neg,pos,pos,neut,pos,neg,neg,pos,NA,NA,NA,NA,NA,NA,-.29,-.68,-.76,.05,.25,.25,1.36,.12,.34,.34,NA,NA,NA,NA,NA,NA
87,0,37,10,-2.02|-2.99|-2.99|3.00|1.89|.02|2.10|-2.10|-2.10|2.09|,negnegnegposposneutposnegnegpos,neg,neg,neg,pos,pos,neut,pos,neg,neg,pos,NA,NA,NA,NA,NA,NA,-2.02,-2.99,-2.99,3.00,1.89,.02,2.10,-2.10,-2.10,2.09,NA,NA,NA,NA,NA,NA
139,1,38,10,-1.13|-1.13|-1.13|.03|.35|.35|.35|.35|-2.17|-2.17|,negnegnegposposneutposposnegneg,neg,neg,neg,pos,pos,neut,pos,pos,neg,neg,NA,NA,NA,NA,NA,NA,-1.13,-1.13,-1.13,.03,.35,.35,.35,.35,-2.17,-2.17,NA,NA,NA,NA,NA,NA
145,1,38,10,-1.04|-1.04|-1.04|1.56|1.56|1.56|1.56|1.56|-2.01|-2.01|,negnegnegposposneutposposnegneg,neg,neg,neg,pos,pos,neut,pos,pos,neg,neg,NA,NA,NA,NA,NA,NA,-1.04,-1.04,-1.04,1.56,1.56,1.56,1.56,1.56,-2.01,-2.01,NA,NA,NA,NA,NA,NA
187,1,39,10,-2.07|-2.13|-2.13|-1.69|-1.60|-.68|-.72|-.18|.09|.03|,negnegnegposposposnegposposneg,neg,neg,neg,pos,pos,pos,neg,pos,pos,neg,NA,NA,NA,NA,NA,NA,-2.07,-2.13,-2.13,-1.69,-1.60,-.68,-.72,-.18,.09,.03,NA,NA,NA,NA,NA,NA
133,1,39,10,-2.02|-2.48|-2.92|-2.10|-1.67|-1.11|-1.58|-1.06|-.55|-1.07|,negnegnegposposposnegposposneg,neg,neg,neg,pos,pos,pos,neg,pos,pos,neg,NA,NA,NA,NA,NA,NA,-2.02,-2.48,-2.92,-2.10,-1.67,-1.11,-1.58,-1.06,-.55,-1.07,NA,NA,NA,NA,NA,NA
51,0,40,10,-3.00|-2.56|-1.62|3.00|3.00|2.92|2.10|.03|-2.06|-3.00|,negnegnegposposposposneutnegneg,neg,neg,neg,pos,pos,pos,pos,neut,neg,neg,NA,NA,NA,NA,NA,NA,-3.00,-2.56,-1.62,3.00,3.00,2.92,2.10,.03,-2.06,-3.00,NA,NA,NA,NA,NA,NA
65,0,40,10,-1.38|-1.79|-2.45|-2.30|-1.93|-1.61|-1.40|-1.40|-1.83|-2.28|,negnegnegposposposposneutnegneg,neg,neg,neg,pos,pos,pos,pos,neut,neg,neg,NA,NA,NA,NA,NA,NA,-1.38,-1.79,-2.45,-2.30,-1.93,-1.61,-1.40,-1.40,-1.83,-2.28,NA,NA,NA,NA,NA,NA
119,1,41,10,.03|-.95|-1.89|.52|.00|1.06|1.06|-.04|1.07|1.29|,negnegnegposposposposneutpospos,neg,neg,neg,pos,pos,pos,pos,neut,pos,pos,NA,NA,NA,NA,NA,NA,.03,-.95,-1.89,.52,.00,1.06,1.06,-.04,1.07,1.29,NA,NA,NA,NA,NA,NA
137,1,41,10,-2.26|-2.34|-2.43|-2.54|-2.43|-2.26|-2.07|-2.07|-2.07|-2.07|,negnegnegposposposposneutpospos,neg,neg,neg,pos,pos,pos,pos,neut,pos,pos,NA,NA,NA,NA,NA,NA,-2.26,-2.34,-2.43,-2.54,-2.43,-2.26,-2.07,-2.07,-2.07,-2.07,NA,NA,NA,NA,NA,NA
86,0,42,10,-1.51|-2.50|-.04|-2.53|-2.53|-2.53|2.41|3.00|-1.67|1.05|,negnegneutnegnegnegposposnegneg,neg,neg,neut,neg,neg,neg,pos,pos,neg,neg,NA,NA,NA,NA,NA,NA,-1.51,-2.50,-.04,-2.53,-2.53,-2.53,2.41,3.00,-1.67,1.05,NA,NA,NA,NA,NA,NA
169,1,42,10,1.40|1.40|1.40|1.25|1.15|1.15|1.30|1.40|1.18|1.18|,negnegneutnegnegnegposposnegneg,neg,neg,neut,neg,neg,neg,pos,pos,neg,neg,NA,NA,NA,NA,NA,NA,1.40,1.40,1.40,1.25,1.15,1.15,1.30,1.40,1.18,1.18,NA,NA,NA,NA,NA,NA
46,0,42,10,-.01|-2.46|1.58|-2.85|-.03|-.89|2.08|2.41|-1.00|-2.61|,negnegneutnegnegnegposposnegneg,neg,neg,neut,neg,neg,neg,pos,pos,neg,neg,NA,NA,NA,NA,NA,NA,-.01,-2.46,1.58,-2.85,-.03,-.89,2.08,2.41,-1.00,-2.61,NA,NA,NA,NA,NA,NA
142,1,43,10,-1.00|-1.50|-1.50|-1.64|-1.64|-1.41|-1.01|-.33|-.51|-.25|,negnegneutnegnegneutposposnegpos,neg,neg,neut,neg,neg,neut,pos,pos,neg,pos,NA,NA,NA,NA,NA,NA,-1.00,-1.50,-1.50,-1.64,-1.64,-1.41,-1.01,-.33,-.51,-.25,NA,NA,NA,NA,NA,NA
199,1,43,10,-2.01|-3.00|-.01|-.01|-2.05|.00|2.20|1.10|-1.61|1.74|,negnegneutnegnegneutposposnegpos,neg,neg,neut,neg,neg,neut,pos,pos,neg,pos,NA,NA,NA,NA,NA,NA,-2.01,-3.00,-.01,-.01,-2.05,.00,2.20,1.10,-1.61,1.74,NA,NA,NA,NA,NA,NA
159,1,44,10,-1.00|-2.08|-2.08|-2.26|-2.26|-2.26|-2.26|-2.26|-2.26|-2.26|,negnegneutnegnegposnegposnegneut,neg,neg,neut,neg,neg,pos,neg,pos,neg,neut,NA,NA,NA,NA,NA,NA,-1.00,-2.08,-2.08,-2.26,-2.26,-2.26,-2.26,-2.26,-2.26,-2.26,NA,NA,NA,NA,NA,NA
183,1,44,10,1.48|1.54|1.98|1.52|1.52|1.52|1.52|2.12|1.19|1.65|,negnegneutnegnegposnegposnegneut,neg,neg,neut,neg,neg,pos,neg,pos,neg,neut,NA,NA,NA,NA,NA,NA,1.48,1.54,1.98,1.52,1.52,1.52,1.52,2.12,1.19,1.65,NA,NA,NA,NA,NA,NA
130,1,45,10,-3.00|-3.00|1.49|-2.58|-2.84|3.00|3.00|-2.53|-2.65|-3.00|,negnegneutnegnegposposnegnegneg,neg,neg,neut,neg,neg,pos,pos,neg,neg,neg,NA,NA,NA,NA,NA,NA,-3.00,-3.00,1.49,-2.58,-2.84,3.00,3.00,-2.53,-2.65,-3.00,NA,NA,NA,NA,NA,NA
5,0,45,10,-3.00|-3.00|-3.00|-3.00|-3.00|-3.00|-2.43|-3.00|-3.00|-3.00|,negnegneutnegnegposposnegnegneg,neg,neg,neut,neg,neg,pos,pos,neg,neg,neg,NA,NA,NA,NA,NA,NA,-3.00,-3.00,-3.00,-3.00,-3.00,-3.00,-2.43,-3.00,-3.00,-3.00,NA,NA,NA,NA,NA,NA
40,0,46,10,-.66|-.66|-.66|-.66|-1.28|-1.84|-1.84|-1.84|-2.03|-1.90|,negnegneutnegneutneutposnegposneg,neg,neg,neut,neg,neut,neut,pos,neg,pos,neg,NA,NA,NA,NA,NA,NA,-.66,-.66,-.66,-.66,-1.28,-1.84,-1.84,-1.84,-2.03,-1.90,NA,NA,NA,NA,NA,NA
191,1,46,10,2.30|2.00|2.00|1.70|1.80|1.79|1.90|1.70|1.85|1.80|,negnegneutnegneutneutposnegposneg,neg,neg,neut,neg,neut,neut,pos,neg,pos,neg,NA,NA,NA,NA,NA,NA,2.30,2.00,2.00,1.70,1.80,1.79,1.90,1.70,1.85,1.80,NA,NA,NA,NA,NA,NA
135,1,47,10,1.25|.21|.03|-1.08|.02|-3.00|-.03|-.76|3.00|3.00|,negnegneutnegposnegposnegpospos,neg,neg,neut,neg,pos,neg,pos,neg,pos,pos,NA,NA,NA,NA,NA,NA,1.25,.21,.03,-1.08,.02,-3.00,-.03,-.76,3.00,3.00,NA,NA,NA,NA,NA,NA
192,1,47,10,-1.01|-1.56|-1.56|-3.00|-3.00|-3.00|-2.02|-2.02|-2.07|-1.57|,negnegneutnegposnegposnegpospos,neg,neg,neut,neg,pos,neg,pos,neg,pos,pos,NA,NA,NA,NA,NA,NA,-1.01,-1.56,-1.56,-3.00,-3.00,-3.00,-2.02,-2.02,-2.07,-1.57,NA,NA,NA,NA,NA,NA
110,1,48,10,-2.10|1.06|1.02|-2.03|1.10|2.44|2.05|.00|-2.05|2.10|,negnegneutnegposposneutnegnegpos,neg,neg,neut,neg,pos,pos,neut,neg,neg,pos,NA,NA,NA,NA,NA,NA,-2.10,1.06,1.02,-2.03,1.10,2.44,2.05,.00,-2.05,2.10,NA,NA,NA,NA,NA,NA
105,1,48,10,-.15|-.47|-.47|-.98|-.53|.23|.23|-.37|-.53|.30|,negnegneutnegposposneutnegnegpos,neg,neg,neut,neg,pos,pos,neut,neg,neg,pos,NA,NA,NA,NA,NA,NA,-.15,-.47,-.47,-.98,-.53,.23,.23,-.37,-.53,.30,NA,NA,NA,NA,NA,NA
185,1,49,10,-2.99|-2.99|.00|-.85|3.00|3.00|1.02|2.97|-1.00|.00|,negnegneutnegposposneutposnegneut,neg,neg,neut,neg,pos,pos,neut,pos,neg,neut,NA,NA,NA,NA,NA,NA,-2.99,-2.99,.00,-.85,3.00,3.00,1.02,2.97,-1.00,.00,NA,NA,NA,NA,NA,NA
129,1,49,10,-1.68|-2.70|.03|-2.19|2.44|2.90|2.80|2.80|1.94|1.94|,negnegneutnegposposneutposnegneut,neg,neg,neut,neg,pos,pos,neut,pos,neg,neut,NA,NA,NA,NA,NA,NA,-1.68,-2.70,.03,-2.19,2.44,2.90,2.80,2.80,1.94,1.94,NA,NA,NA,NA,NA,NA
146,1,50,10,-2.98|-2.98|.38|.38|3.00|3.00|.09|-2.98|-2.98|-2.98|,negnegneutneutposposneutnegnegneg,neg,neg,neut,neut,pos,pos,neut,neg,neg,neg,NA,NA,NA,NA,NA,NA,-2.98,-2.98,.38,.38,3.00,3.00,.09,-2.98,-2.98,-2.98,NA,NA,NA,NA,NA,NA
188,1,50,10,-1.02|-2.04|-2.04|-2.04|1.05|1.63|1.63|1.64|.03|-1.59|,negnegneutneutposposneutnegnegneg,neg,neg,neut,neut,pos,pos,neut,neg,neg,neg,NA,NA,NA,NA,NA,NA,-1.02,-2.04,-2.04,-2.04,1.05,1.63,1.63,1.64,.03,-1.59,NA,NA,NA,NA,NA,NA
15,0,51,10,-2.76|-2.76|.11|2.73|-2.15|-3.00|2.19|-2.92|-2.92|3.00|,negnegneutposnegnegposnegnegpos,neg,neg,neut,pos,neg,neg,pos,neg,neg,pos,NA,NA,NA,NA,NA,NA,-2.76,-2.76,.11,2.73,-2.15,-3.00,2.19,-2.92,-2.92,3.00,NA,NA,NA,NA,NA,NA
29,0,51,10,-.64|-.92|1.17|1.17|1.90|-1.71|1.99|-3.00|-3.00|2.11|,negnegneutposnegnegposnegnegpos,neg,neg,neut,pos,neg,neg,pos,neg,neg,pos,NA,NA,NA,NA,NA,NA,-.64,-.92,1.17,1.17,1.90,-1.71,1.99,-3.00,-3.00,2.11,NA,NA,NA,NA,NA,NA
65,0,52,10,-.88|-2.02|-2.02|-1.81|-2.10|-1.51|-1.38|-1.79|-2.45|-2.30|,negnegneutposnegposnegnegnegpos,neg,neg,neut,pos,neg,pos,neg,neg,neg,pos,NA,NA,NA,NA,NA,NA,-.88,-2.02,-2.02,-1.81,-2.10,-1.51,-1.38,-1.79,-2.45,-2.30,NA,NA,NA,NA,NA,NA
163,1,52,10,-1.10|-.22|-.22|.02|-.99|.95|.00|-1.06|.03|1.86|,negnegneutposnegposnegnegnegpos,neg,neg,neut,pos,neg,pos,neg,neg,neg,pos,NA,NA,NA,NA,NA,NA,-1.10,-.22,-.22,.02,-.99,.95,.00,-1.06,.03,1.86,NA,NA,NA,NA,NA,NA
49,0,53,10,-3.00|-3.00|-3.00|-2.36|-2.70|-2.43|-2.43|-1.15|2.14|-1.16|,negnegneutposnegposnegnegposneg,neg,neg,neut,pos,neg,pos,neg,neg,pos,neg,NA,NA,NA,NA,NA,NA,-3.00,-3.00,-3.00,-2.36,-2.70,-2.43,-2.43,-1.15,2.14,-1.16,NA,NA,NA,NA,NA,NA
29,0,53,10,-.85|-2.00|.10|2.19|-.73|2.51|-.36|-2.48|1.53|-3.00|,negnegneutposnegposnegnegposneg,neg,neg,neut,pos,neg,pos,neg,neg,pos,neg,NA,NA,NA,NA,NA,NA,-.85,-2.00,.10,2.19,-.73,2.51,-.36,-2.48,1.53,-3.00,NA,NA,NA,NA,NA,NA
141,1,54,10,-3.00|-2.48|.00|2.11|2.80|-1.75|2.35|2.35|-1.58|-2.88|,negnegneutposposnegposposnegneg,neg,neg,neut,pos,pos,neg,pos,pos,neg,neg,NA,NA,NA,NA,NA,NA,-3.00,-2.48,.00,2.11,2.80,-1.75,2.35,2.35,-1.58,-2.88,NA,NA,NA,NA,NA,NA
142,1,54,10,-1.64|-1.64|-1.41|-1.01|-.33|-.51|-.25|.14|-.08|-.85|,negnegneutposposnegposposnegneg,neg,neg,neut,pos,pos,neg,pos,pos,neg,neg,NA,NA,NA,NA,NA,NA,-1.64,-1.64,-1.41,-1.01,-.33,-.51,-.25,.14,-.08,-.85,NA,NA,NA,NA,NA,NA
199,1,55,10,-.01|-2.05|.00|2.20|1.10|-1.61|1.74|2.93|-1.09|1.50|,negnegneutposposnegposposnegpos,neg,neg,neut,pos,pos,neg,pos,pos,neg,pos,NA,NA,NA,NA,NA,NA,-.01,-2.05,.00,2.20,1.10,-1.61,1.74,2.93,-1.09,1.50,NA,NA,NA,NA,NA,NA
53,0,55,10,-3.00|-1.02|.00|3.00|3.00|-2.24|2.05|1.44|-1.61|2.03|,negnegneutposposnegposposnegpos,neg,neg,neut,pos,pos,neg,pos,pos,neg,pos,NA,NA,NA,NA,NA,NA,-3.00,-1.02,.00,3.00,3.00,-2.24,2.05,1.44,-1.61,2.03,NA,NA,NA,NA,NA,NA
133,1,56,10,-.72|-1.49|-1.03|-1.60|-2.02|-2.02|-2.48|-2.92|-2.10|-1.67|,negnegposnegnegnegnegnegpospos,neg,neg,pos,neg,neg,neg,neg,neg,pos,pos,NA,NA,NA,NA,NA,NA,-.72,-1.49,-1.03,-1.60,-2.02,-2.02,-2.48,-2.92,-2.10,-1.67,NA,NA,NA,NA,NA,NA
22,0,56,10,2.24|1.78|2.30|1.87|-.59|-.59|-2.68|-3.00|-.54|.55|,negnegposnegnegnegnegnegpospos,neg,neg,pos,neg,neg,neg,neg,neg,pos,pos,NA,NA,NA,NA,NA,NA,2.24,1.78,2.30,1.87,-.59,-.59,-2.68,-3.00,-.54,.55,NA,NA,NA,NA,NA,NA
96,0,57,10,-2.21|-.19|1.11|-1.16|-1.71|1.53|-1.36|.68|2.26|2.34|,negnegposnegnegposnegneutpospos,neg,neg,pos,neg,neg,pos,neg,neut,pos,pos,NA,NA,NA,NA,NA,NA,-2.21,-.19,1.11,-1.16,-1.71,1.53,-1.36,.68,2.26,2.34,NA,NA,NA,NA,NA,NA
136,1,57,10,-1.84|-3.00|3.00|-1.53|-1.66|1.57|-3.00|-2.33|1.25|2.42|,negnegposnegnegposnegneutpospos,neg,neg,pos,neg,neg,pos,neg,neut,pos,pos,NA,NA,NA,NA,NA,NA,-1.84,-3.00,3.00,-1.53,-1.66,1.57,-3.00,-2.33,1.25,2.42,NA,NA,NA,NA,NA,NA
68,0,58,10,1.42|.84|.84|-1.45|-2.14|-1.24|.46|.84|1.46|1.46|,negnegposnegnegposneutpospospos,neg,neg,pos,neg,neg,pos,neut,pos,pos,pos,NA,NA,NA,NA,NA,NA,1.42,.84,.84,-1.45,-2.14,-1.24,.46,.84,1.46,1.46,NA,NA,NA,NA,NA,NA
122,1,58,10,-3.00|-3.00|-.09|-2.99|-2.99|-2.99|.01|-.92|1.06|2.04|,negnegposnegnegposneutpospospos,neg,neg,pos,neg,neg,pos,neut,pos,pos,pos,NA,NA,NA,NA,NA,NA,-3.00,-3.00,-.09,-2.99,-2.99,-2.99,.01,-.92,1.06,2.04,NA,NA,NA,NA,NA,NA
189,1,59,10,-3.00|-3.00|-.89|-1.65|-1.65|-.40|-1.10|-1.68|.30|-.79|,negnegposnegneutposnegnegposneg,neg,neg,pos,neg,neut,pos,neg,neg,pos,neg,NA,NA,NA,NA,NA,NA,-3.00,-3.00,-.89,-1.65,-1.65,-.40,-1.10,-1.68,.30,-.79,NA,NA,NA,NA,NA,NA
20,0,59,10,-2.08|-1.08|3.00|3.00|1.11|3.00|1.03|-3.00|3.00|-2.05|,negnegposnegneutposnegnegposneg,neg,neg,pos,neg,neut,pos,neg,neg,pos,neg,NA,NA,NA,NA,NA,NA,-2.08,-1.08,3.00,3.00,1.11,3.00,1.03,-3.00,3.00,-2.05,NA,NA,NA,NA,NA,NA
63,0,59,10,-2.99|-2.99|-2.02|-2.99|-2.07|-2.07|-2.99|-2.99|-2.07|-3.00|,negnegposnegneutposnegnegposneg,neg,neg,pos,neg,neut,pos,neg,neg,pos,neg,NA,NA,NA,NA,NA,NA,-2.99,-2.99,-2.02,-2.99,-2.07,-2.07,-2.99,-2.99,-2.07,-3.00,NA,NA,NA,NA,NA,NA
50,0,60,10,-3.00|-1.03|2.10|-.92|.03|2.02|2.02|2.02|-2.03|.01|,negnegposnegneutposneutposnegneut,neg,neg,pos,neg,neut,pos,neut,pos,neg,neut,NA,NA,NA,NA,NA,NA,-3.00,-1.03,2.10,-.92,.03,2.02,2.02,2.02,-2.03,.01,NA,NA,NA,NA,NA,NA
206,1,60,10,-.69|.14|.89|-2.15|-.02|.48|-.05|1.72|-.51|-.03|,negnegposnegneutposneutposnegneut,neg,neg,pos,neg,neut,pos,neut,pos,neg,neut,NA,NA,NA,NA,NA,NA,-.69,.14,.89,-2.15,-.02,.48,-.05,1.72,-.51,-.03,NA,NA,NA,NA,NA,NA
198,1,61,10,.90|.59|.72|.54|.60|.55|.83|.90|.99|.91|,negnegposnegposnegposposposneut,neg,neg,pos,neg,pos,neg,pos,pos,pos,neut,NA,NA,NA,NA,NA,NA,.90,.59,.72,.54,.60,.55,.83,.90,.99,.91,NA,NA,NA,NA,NA,NA
100,0,61,10,-3.00|-3.00|2.77|-3.00|2.89|-2.65|3.00|3.00|3.00|1.93|,negnegposnegposnegposposposneut,neg,neg,pos,neg,pos,neg,pos,pos,pos,neut,NA,NA,NA,NA,NA,NA,-3.00,-3.00,2.77,-3.00,2.89,-2.65,3.00,3.00,3.00,1.93,NA,NA,NA,NA,NA,NA
81,0,61,10,-.49|-.77|.99|.99|1.17|.56|1.03|1.47|1.65|1.65|,negnegposnegposnegposposposneut,neg,neg,pos,neg,pos,neg,pos,pos,pos,neut,NA,NA,NA,NA,NA,NA,-.49,-.77,.99,.99,1.17,.56,1.03,1.47,1.65,1.65,NA,NA,NA,NA,NA,NA
75,0,62,10,-3.00|-3.00|-2.94|-3.00|-2.86|-3.00|-1.51|-1.66|-1.66|-1.66|,negnegposnegposnegpospospospos,neg,neg,pos,neg,pos,neg,pos,pos,pos,pos,NA,NA,NA,NA,NA,NA,-3.00,-3.00,-2.94,-3.00,-2.86,-3.00,-1.51,-1.66,-1.66,-1.66,NA,NA,NA,NA,NA,NA
150,1,62,10,-2.00|-2.50|-2.50|-2.60|-2.00|-2.50|-2.00|.00|.20|1.00|,negnegposnegposnegpospospospos,neg,neg,pos,neg,pos,neg,pos,pos,pos,pos,NA,NA,NA,NA,NA,NA,-2.00,-2.50,-2.50,-2.60,-2.00,-2.50,-2.00,.00,.20,1.00,NA,NA,NA,NA,NA,NA
21,0,63,10,-2.02|-2.02|1.06|-.08|.41|.41|-2.15|1.23|1.23|-.95|,negnegposnegposneutnegposposneg,neg,neg,pos,neg,pos,neut,neg,pos,pos,neg,NA,NA,NA,NA,NA,NA,-2.02,-2.02,1.06,-.08,.41,.41,-2.15,1.23,1.23,-.95,NA,NA,NA,NA,NA,NA
27,0,63,10,-3.00|-2.86|2.32|-1.78|2.61|-.03|-1.03|2.40|2.40|-3.00|,negnegposnegposneutnegposposneg,neg,neg,pos,neg,pos,neut,neg,pos,pos,neg,NA,NA,NA,NA,NA,NA,-3.00,-2.86,2.32,-1.78,2.61,-.03,-1.03,2.40,2.40,-3.00,NA,NA,NA,NA,NA,NA
114,1,64,10,.02|-1.56|3.00|1.78|3.00|.05|3.00|-3.00|2.15|-3.00|,negnegposnegposneutposnegposneg,neg,neg,pos,neg,pos,neut,pos,neg,pos,neg,NA,NA,NA,NA,NA,NA,.02,-1.56,3.00,1.78,3.00,.05,3.00,-3.00,2.15,-3.00,NA,NA,NA,NA,NA,NA
153,1,64,10,-.97|-.97|1.04|-3.00|.15|.15|.15|-1.07|.08|-3.00|,negnegposnegposneutposnegposneg,neg,neg,pos,neg,pos,neut,pos,neg,pos,neg,NA,NA,NA,NA,NA,NA,-.97,-.97,1.04,-3.00,.15,.15,.15,-1.07,.08,-3.00,NA,NA,NA,NA,NA,NA
69,0,65,10,.08|-2.12|2.06|-2.06|2.09|-.03|2.85|2.85|1.77|-1.81|,negnegposnegposneutposposposneg,neg,neg,pos,neg,pos,neut,pos,pos,pos,neg,NA,NA,NA,NA,NA,NA,.08,-2.12,2.06,-2.06,2.09,-.03,2.85,2.85,1.77,-1.81,NA,NA,NA,NA,NA,NA
59,0,65,10,-2.46|-3.00|2.05|-1.89|2.63|.01|1.12|1.12|2.05|-2.00|,negnegposnegposneutposposposneg,neg,neg,pos,neg,pos,neut,pos,pos,pos,neg,NA,NA,NA,NA,NA,NA,-2.46,-3.00,2.05,-1.89,2.63,.01,1.12,1.12,2.05,-2.00,NA,NA,NA,NA,NA,NA
141,1,66,10,-.74|-1.32|2.48|2.48|2.48|2.48|-1.34|-1.96|-2.36|-3.00|,negnegposnegposposnegnegnegneg,neg,neg,pos,neg,pos,pos,neg,neg,neg,neg,NA,NA,NA,NA,NA,NA,-.74,-1.32,2.48,2.48,2.48,2.48,-1.34,-1.96,-2.36,-3.00,NA,NA,NA,NA,NA,NA
50,0,66,10,-3.00|.00|3.00|-2.13|2.06|2.06|.01|-3.00|-3.00|-3.00|,negnegposnegposposnegnegnegneg,neg,neg,pos,neg,pos,pos,neg,neg,neg,neg,NA,NA,NA,NA,NA,NA,-3.00,.00,3.00,-2.13,2.06,2.06,.01,-3.00,-3.00,-3.00,NA,NA,NA,NA,NA,NA
61,0,67,10,-2.65|-2.81|-2.81|-2.81|-2.81|-2.74|-2.84|-2.86|-2.94|-2.82|,negnegposnegposposnegnegnegpos,neg,neg,pos,neg,pos,pos,neg,neg,neg,pos,NA,NA,NA,NA,NA,NA,-2.65,-2.81,-2.81,-2.81,-2.81,-2.74,-2.84,-2.86,-2.94,-2.82,NA,NA,NA,NA,NA,NA
