ID,t,d0_s1,impr,warm,comp,valence,statval,statnum,statchar,itemtype,,x2,x3,x4,x5,x6,x7,x8,itemnum,Meanval1,Meanval2,EB,EF,Age,Gender,HLE,Ethnicity,DO,DEP,LO,EMP_Y,EMP_M,CP_Y,CP_M,HOW,Attention_check_1,Attention_check2
40,35,0,-1.6,-2.65,-1.69,pos7,1,7,COMS3,2,-1,1,1,1,0,0,0,0,3,5.82,5.88,3.62,3.07,26,0,2,1,7,8,1,0,6,0,6,40,4,4
40,36,0,-1.3,-2.08,-1.38,pos10,1,10,ITS2,3,-1,1,1,-1,0,0,0,0,2,6.24,6.31,3.62,3.07,26,0,2,1,7,8,1,0,6,0,6,40,4,4
40,37,0,-1.57,-2.38,-1.88,neg16,-1,16,INCSS4,8,-1,-1,0,0,0,-1,0,-1,4,2.33,2.1,3.62,3.07,26,0,2,1,7,8,1,0,6,0,6,40,4,4
40,38,0,-2.34,-2.38,-3,neg10,-1,10,LIS2,7,-1,-1,0,0,0,1,-1,0,2,2.36,2.21,3.62,3.07,26,0,2,1,7,8,1,0,6,0,6,40,4,4
40,39,0,-2.17,-2.05,-2.78,pos8,1,8,COMS4,2,-1,1,1,1,0,0,0,0,4,5.89,5.98,3.62,3.07,26,0,2,1,7,8,1,0,6,0,6,40,4,4
40,40,0,-1.39,-1.07,-1.92,pos11,1,11,ITS3,3,-1,1,1,-1,0,0,0,0,3,6.16,6.2,3.62,3.07,26,0,2,1,7,8,1,0,6,0,6,40,4,4
41,1,0,1.12,-3,0.54,neut3,0,3,NS3,9,8,0,0,0,0,0,0,0,3,4.17,4.11,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,2,0,-2.01,-2.25,-0.99,neg15,-1,15,INCSS3,8,-1,-1,0,0,0,-1,0,-1,3,2.49,2.31,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,3,0,-3,-2.25,-0.99,neg4,-1,4,RS4,5,-1,-1,0,0,0,-1,0,1,4,2.4,2.2,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,4,0,-3,-2.45,-1.59,neg1,-1,1,RS1,5,-1,-1,0,0,0,-1,0,1,1,1.86,1.63,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,5,0,-3,-2.52,-1.94,neg10,-1,10,LIS2,7,-1,-1,0,0,0,1,-1,0,2,2.36,2.21,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,6,0,0.8,-2.89,0.03,pos3,1,3,KS3,1,-1,1,-1,0,1,0,0,0,3,5.71,5.83,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,7,0,2.46,-3,0.03,pos11,1,11,ITS3,3,-1,1,1,-1,0,0,0,0,3,6.16,6.2,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,8,0,-0.04,-3,0.03,neg2,-1,2,RS2,5,-1,-1,0,0,0,-1,0,1,2,2.48,2.35,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,9,0,-0.04,-3,0.03,neut1,0,1,NS1,9,8,0,0,0,0,0,0,0,1,4.34,4.25,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,10,0,-0.04,-3,0.03,neut7,0,7,NS7,9,8,0,0,0,0,0,0,0,7,4.16,4.12,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,11,0,-1.96,-2.06,-2.23,neg14,-1,14,INCSS2,8,-1,-1,0,0,0,-1,0,-1,2,2.49,2.28,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,12,0,-3,-3,-2.23,neg3,-1,3,RS3,5,-1,-1,0,0,0,-1,0,1,3,2.12,1.91,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,13,0,-3,-3,-3,neg5,-1,5,INCPS1,6,-1,-1,0,0,0,1,1,0,1,2.52,2.36,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,14,0,1.8,1.01,1.29,pos2,1,2,KS2,1,-1,1,-1,0,1,0,0,0,2,5.89,5.98,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,15,0,-2.1,-2.26,-2.41,neg12,-1,12,LIS4,7,-1,-1,0,0,0,1,-1,0,4,2.79,2.62,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,16,0,2.87,1.65,1.78,pos15,1,15,CONS3,4,-1,1,-1,0,-1,0,0,0,3,6.27,6.36,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,17,0,-3,-3,-3,neg9,-1,9,LIS1,7,-1,-1,0,0,0,1,-1,0,1,2.3,2.11,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,18,0,0.03,-0.02,0.09,neut5,0,5,NS5,9,8,0,0,0,0,0,0,0,5,4.3,4.25,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,19,0,-0.91,-2.91,-1.92,neg6,-1,6,INCPS2,6,-1,-1,0,0,0,1,1,0,2,2.82,2.64,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,20,0,2.1,2.24,1.4,pos6,1,6,COMS2,2,-1,1,1,1,0,0,0,0,2,6.1,6.17,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,21,0,2.88,2.94,1.4,pos4,1,4,KS4,1,-1,1,-1,0,1,0,0,0,4,5.78,5.81,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,22,0,2.88,1.99,2.12,pos12,1,12,ITS4,3,-1,1,1,-1,0,0,0,0,4,6.18,6.3,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,23,0,2.88,2.63,2.59,pos8,1,8,COMS4,2,-1,1,1,1,0,0,0,0,4,5.89,5.98,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,24,0,-2.12,0.04,-1.17,neg7,-1,7,INCPS3,6,-1,-1,0,0,0,1,1,0,3,2.56,2.38,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,25,0,-2.5,-1.96,-2.54,neg8,-1,8,INCPS4,6,-1,-1,0,0,0,1,1,0,4,2.67,2.48,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,26,0,1.34,0.92,0.05,pos1,1,1,KS1,1,-1,1,-1,0,1,0,0,0,1,5.91,6.01,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,27,0,2.39,2.72,0.72,pos7,1,7,COMS3,2,-1,1,1,1,0,0,0,0,3,5.82,5.88,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,28,0,2.39,2.72,2.05,pos9,1,9,ITS1,3,-1,1,1,-1,0,0,0,0,1,6.03,6.07,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,29,0,2.39,1.05,2.05,neut8,0,8,NS8,9,8,0,0,0,0,0,0,0,8,4.39,4.33,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,30,0,0.06,-0.03,0,neut6,0,6,NS6,9,8,0,0,0,0,0,0,0,6,4.31,4.3,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,31,0,2.28,2.23,0.74,pos16,1,16,CONS4,4,-1,1,-1,0,-1,0,0,0,4,5.97,6.07,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,32,0,-2.43,-0.47,-0.59,neg16,-1,16,INCSS4,8,-1,-1,0,0,0,-1,0,-1,4,2.33,2.1,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,33,0,-3,-3,-1.82,neg11,-1,11,LIS3,7,-1,-1,0,0,0,1,-1,0,3,1.9,1.68,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,34,0,3,1.96,0.85,pos13,1,13,CONS1,4,-1,1,-1,0,-1,0,0,0,1,5.9,5.94,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,35,0,-3,-3,-0.27,neg13,-1,13,INCSS1,8,-1,-1,0,0,0,-1,0,-1,1,2.05,1.84,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,36,0,2.65,0.93,1.57,pos5,1,5,COMS1,2,-1,1,1,1,0,0,0,0,1,6.11,6.17,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,37,0,2.65,3,1.88,pos14,1,14,CONS2,4,-1,1,-1,0,-1,0,0,0,2,6.05,6.16,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,38,0,3,3,2.21,pos10,1,10,ITS2,3,-1,1,1,-1,0,0,0,0,2,6.24,6.31,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,39,0,0.03,0.01,-0.03,neut4,0,4,NS4,9,8,0,0,0,0,0,0,0,4,4.36,4.36,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
41,40,0,0.03,0.01,-0.03,neut2,0,2,NS2,9,8,0,0,0,0,0,0,0,2,4.29,4.21,2.46,4.07,31,1,5,1,7,8,1,4,10,1,8,35,4,4
42,1,0,3,3,2.08,pos10,1,10,ITS2,3,-1,1,1,-1,0,0,0,0,2,6.24,6.31,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,2,0,-3,-1.07,-3,neg10,-1,10,LIS2,7,-1,-1,0,0,0,1,-1,0,2,2.36,2.21,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,3,0,3,3,2.16,pos14,1,14,CONS2,4,-1,1,-1,0,-1,0,0,0,2,6.05,6.16,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,4,0,-3,-3,-3,neg15,-1,15,INCSS3,8,-1,-1,0,0,0,-1,0,-1,3,2.49,2.31,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,5,0,1.91,1.02,1.12,pos1,1,1,KS1,1,-1,1,-1,0,1,0,0,0,1,5.91,6.01,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,6,0,2.01,2.01,2.11,pos9,1,9,ITS1,3,-1,1,1,-1,0,0,0,0,1,6.03,6.07,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,7,0,-3,-3,-3,neg9,-1,9,LIS1,7,-1,-1,0,0,0,1,-1,0,1,2.3,2.11,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,8,0,-3,-3,-3,neg3,-1,3,RS3,5,-1,-1,0,0,0,-1,0,1,3,2.12,1.91,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,9,0,-1.33,-0.03,-1.78,neg6,-1,6,INCPS2,6,-1,-1,0,0,0,1,1,0,2,2.82,2.64,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,10,0,1.08,0.26,0.19,neut4,0,4,NS4,9,8,0,0,0,0,0,0,0,4,4.36,4.36,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,11,0,1.08,1.16,0.19,neut7,0,7,NS7,9,8,0,0,0,0,0,0,0,7,4.16,4.12,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,12,0,-3,-3,-3,neg11,-1,11,LIS3,7,-1,-1,0,0,0,1,-1,0,3,1.9,1.68,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,13,0,-3,-3,-3,neg16,-1,16,INCSS4,8,-1,-1,0,0,0,-1,0,-1,4,2.33,2.1,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,14,0,2.57,2.44,1.63,pos2,1,2,KS2,1,-1,1,-1,0,1,0,0,0,2,5.89,5.98,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,15,0,2.81,2.44,3,pos8,1,8,COMS4,2,-1,1,1,1,0,0,0,0,4,5.89,5.98,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,16,0,1.34,1.39,0.03,neut6,0,6,NS6,9,8,0,0,0,0,0,0,0,6,4.31,4.3,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,17,0,1.26,1.47,1.05,neut5,0,5,NS5,9,8,0,0,0,0,0,0,0,5,4.3,4.25,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,18,0,1.17,1.66,0.63,neut3,0,3,NS3,9,8,0,0,0,0,0,0,0,3,4.17,4.11,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,19,0,3,3,3,pos4,1,4,KS4,1,-1,1,-1,0,1,0,0,0,4,5.78,5.81,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,20,0,3,3,3,pos6,1,6,COMS2,2,-1,1,1,1,0,0,0,0,2,6.1,6.17,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,21,0,0.96,1.01,0.83,neut2,0,2,NS2,9,8,0,0,0,0,0,0,0,2,4.29,4.21,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,22,0,-1.26,0.07,-2.06,neg7,-1,7,INCPS3,6,-1,-1,0,0,0,1,1,0,3,2.56,2.38,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,23,0,-3,-3,-3,neg13,-1,13,INCSS1,8,-1,-1,0,0,0,-1,0,-1,1,2.05,1.84,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,24,0,2.31,2.29,2.13,pos3,1,3,KS3,1,-1,1,-1,0,1,0,0,0,3,5.71,5.83,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,25,0,2.31,2.29,2.13,neut8,0,8,NS8,9,8,0,0,0,0,0,0,0,8,4.39,4.33,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,26,0,2.45,2.82,2.78,pos11,1,11,ITS3,3,-1,1,1,-1,0,0,0,0,3,6.16,6.2,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,27,0,2.92,3,3,pos7,1,7,COMS3,2,-1,1,1,1,0,0,0,0,3,5.82,5.88,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,28,0,-3,-2.99,-2.99,neg14,-1,14,INCSS2,8,-1,-1,0,0,0,-1,0,-1,2,2.49,2.28,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,29,0,-3,-2.99,-2.99,neg5,-1,5,INCPS1,6,-1,-1,0,0,0,1,1,0,1,2.52,2.36,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,30,0,3,3,2.49,pos13,1,13,CONS1,4,-1,1,-1,0,-1,0,0,0,1,5.9,5.94,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,31,0,-2.99,-2.96,-2.95,neg2,-1,2,RS2,5,-1,-1,0,0,0,-1,0,1,2,2.48,2.35,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,32,0,3,3,3,pos15,1,15,CONS3,4,-1,1,-1,0,-1,0,0,0,3,6.27,6.36,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,33,0,3,3,3,pos16,1,16,CONS4,4,-1,1,-1,0,-1,0,0,0,4,5.97,6.07,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,34,0,-2.99,-2.98,-2.99,neg4,-1,4,RS4,5,-1,-1,0,0,0,-1,0,1,4,2.4,2.2,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,35,0,-2.7,-2.13,-2.58,neg8,-1,8,INCPS4,6,-1,-1,0,0,0,1,1,0,4,2.67,2.48,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,36,0,0.02,0.07,-0.02,neut1,0,1,NS1,9,8,0,0,0,0,0,0,0,1,4.34,4.25,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,37,0,2.39,2.2,2.54,pos5,1,5,COMS1,2,-1,1,1,1,0,0,0,0,1,6.11,6.17,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,38,0,-1.43,-0.33,-1.09,neg12,-1,12,LIS4,7,-1,-1,0,0,0,1,-1,0,4,2.79,2.62,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,39,0,2.33,1.83,2.38,pos12,1,12,ITS4,3,-1,1,1,-1,0,0,0,0,4,6.18,6.3,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
42,40,0,-3,-3,-3,neg1,-1,1,RS1,5,-1,-1,0,0,0,-1,0,1,1,1.86,1.63,2.15,5.40,35,0,4,1,7,4,3,2,8,2,8,40,4,4
43,1,0,-1,-1.02,-1,neg7,-1,7,INCPS3,6,-1,-1,0,0,0,1,1,0,3,2.56,2.38,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,2,0,1.03,1.06,1.03,pos5,1,5,COMS1,2,-1,1,1,1,0,0,0,0,1,6.11,6.17,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,3,0,-2.02,-1.97,-2.03,neg14,-1,14,INCSS2,8,-1,-1,0,0,0,-1,0,-1,2,2.49,2.28,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,4,0,0.01,0,-0.03,neut1,0,1,NS1,9,8,0,0,0,0,0,0,0,1,4.34,4.25,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,5,0,-0.95,-0.95,-0.03,pos3,1,3,KS3,1,-1,1,-1,0,1,0,0,0,3,5.71,5.83,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,6,0,0.01,-0.03,-0.03,neut3,0,3,NS3,9,8,0,0,0,0,0,0,0,3,4.17,4.11,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,7,0,-1.9,-2,-1.07,neg8,-1,8,INCPS4,6,-1,-1,0,0,0,1,1,0,4,2.67,2.48,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,8,0,-3,-2,-3,neg11,-1,11,LIS3,7,-1,-1,0,0,0,1,-1,0,3,1.9,1.68,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,9,0,-2.07,-0.97,-2.07,neg16,-1,16,INCSS4,8,-1,-1,0,0,0,-1,0,-1,4,2.33,2.1,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,10,0,-3,-2.92,-2.07,neg1,-1,1,RS1,5,-1,-1,0,0,0,-1,0,1,1,1.86,1.63,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,11,0,0,-0.03,-0.02,neut7,0,7,NS7,9,8,0,0,0,0,0,0,0,7,4.16,4.12,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,12,0,-3,-3,-3,neg13,-1,13,INCSS1,8,-1,-1,0,0,0,-1,0,-1,1,2.05,1.84,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,13,0,-0.01,-0.04,-0.03,neut2,0,2,NS2,9,8,0,0,0,0,0,0,0,2,4.29,4.21,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,14,0,2.08,2.05,1.04,pos15,1,15,CONS3,4,-1,1,-1,0,-1,0,0,0,3,6.27,6.36,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,15,0,-0.03,0,0.03,neut8,0,8,NS8,9,8,0,0,0,0,0,0,0,8,4.39,4.33,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,16,0,3,3,3,pos13,1,13,CONS1,4,-1,1,-1,0,-1,0,0,0,1,5.9,5.94,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,17,0,2.08,2.12,1.1,pos16,1,16,CONS4,4,-1,1,-1,0,-1,0,0,0,4,5.97,6.07,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,18,0,-0.96,-2.1,-2.09,neg3,-1,3,RS3,5,-1,-1,0,0,0,-1,0,1,3,2.12,1.91,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,19,0,-0.02,-0.01,0.03,neut6,0,6,NS6,9,8,0,0,0,0,0,0,0,6,4.31,4.3,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,20,0,1.01,0.97,0.49,pos10,1,10,ITS2,3,-1,1,1,-1,0,0,0,0,2,6.24,6.31,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,21,0,2.07,0.97,1.01,pos8,1,8,COMS4,2,-1,1,1,1,0,0,0,0,4,5.89,5.98,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,22,0,0.02,-1.02,0,neg2,-1,2,RS2,5,-1,-1,0,0,0,-1,0,1,2,2.48,2.35,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,23,0,3,3,2.02,pos14,1,14,CONS2,4,-1,1,-1,0,-1,0,0,0,2,6.05,6.16,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,24,0,-2.06,0.03,-2.07,neg12,-1,12,LIS4,7,-1,-1,0,0,0,1,-1,0,4,2.79,2.62,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,25,0,-2.06,0.03,-2.07,neg6,-1,6,INCPS2,6,-1,-1,0,0,0,1,1,0,2,2.82,2.64,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,26,0,-1.02,-1,-2.07,neg15,-1,15,INCSS3,8,-1,-1,0,0,0,-1,0,-1,3,2.49,2.31,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,27,0,-1.02,-2.21,-0.96,neg4,-1,4,RS4,5,-1,-1,0,0,0,-1,0,1,4,2.4,2.2,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,28,0,2.26,1.03,3,pos9,1,9,ITS1,3,-1,1,1,-1,0,0,0,0,1,6.03,6.07,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,29,0,0.03,1.12,0.01,pos4,1,4,KS4,1,-1,1,-1,0,1,0,0,0,4,5.78,5.81,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,30,0,1.09,1.12,1.1,pos12,1,12,ITS4,3,-1,1,1,-1,0,0,0,0,4,6.18,6.3,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,31,0,-0.01,-0.03,-0.03,neut4,0,4,NS4,9,8,0,0,0,0,0,0,0,4,4.36,4.36,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,32,0,-0.01,-0.03,-0.03,neut5,0,5,NS5,9,8,0,0,0,0,0,0,0,5,4.3,4.25,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,33,0,-1.94,-0.95,-0.03,neg10,-1,10,LIS2,7,-1,-1,0,0,0,1,-1,0,2,2.36,2.21,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,34,0,1.22,0.58,1.99,pos6,1,6,COMS2,2,-1,1,1,1,0,0,0,0,2,6.1,6.17,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,35,0,2.09,1.26,0.06,pos11,1,11,ITS3,3,-1,1,1,-1,0,0,0,0,3,6.16,6.2,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,36,0,-1.51,0.05,-0.99,pos7,1,7,COMS3,2,-1,1,1,1,0,0,0,0,3,5.82,5.88,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,37,0,-1.51,-1.08,-2.7,neg9,-1,9,LIS1,7,-1,-1,0,0,0,1,-1,0,1,2.3,2.11,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,38,0,1.08,1.09,0.14,pos1,1,1,KS1,1,-1,1,-1,0,1,0,0,0,1,5.91,6.01,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,39,0,-0.96,-0.02,-1.04,neg5,-1,5,INCPS1,6,-1,-1,0,0,0,1,1,0,1,2.52,2.36,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
43,40,0,1.04,1.07,1.06,pos2,1,2,KS2,1,-1,1,-1,0,1,0,0,0,2,5.89,5.98,2.92,3.53,25,0,5,1,7,1,3,0,11,0,11,35,4,4
44,1,0,-2.99,-2.02,-2.65,neg11,-1,11,LIS3,7,-1,-1,0,0,0,1,-1,0,3,1.9,1.68,2.85,2.80,30,1,5,1,2,8,1,2,1,0,1,50,4,4
44,2,0,0.04,0.46,0.48,pos3,1,3,KS3,1,-1,1,-1,0,1,0,0,0,3,5.71,5.83,2.85,2.80,30,1,5,1,2,8,1,2,1,0,1,50,4,4
44,3,0,1.04,1.05,0.48,pos4,1,4,KS4,1,-1,1,-1,0,1,0,0,0,4,5.78,5.81,2.85,2.80,30,1,5,1,2,8,1,2,1,0,1,50,4,4
44,4,0,1.55,1.05,2.1,pos16,1,16,CONS4,4,-1,1,-1,0,-1,0,0,0,4,5.97,6.07,2.85,2.80,30,1,5,1,2,8,1,2,1,0,1,50,4,4
44,5,0,-1.01,-2.05,-0.94,neg13,-1,13,INCSS1,8,-1,-1,0,0,0,-1,0,-1,1,2.05,1.84,2.85,2.80,30,1,5,1,2,8,1,2,1,0,1,50,4,4
44,6,0,2.13,2.06,2.57,pos14,1,14,CONS2,4,-1,1,-1,0,-1,0,0,0,2,6.05,6.16,2.85,2.80,30,1,5,1,2,8,1,2,1,0,1,50,4,4
44,7,0,3,2.06,3,pos9,1,9,ITS1,3,-1,1,1,-1,0,0,0,0,1,6.03,6.07,2.85,2.80,30,1,5,1,2,8,1,2,1,0,1,50,4,4
44,8,0,-1.01,-0.02,-1.61,neg8,-1,8,INCPS4,6,-1,-1,0,0,0,1,1,0,4,2.67,2.48,2.85,2.80,30,1,5,1,2,8,1,2,1,0,1,50,4,4
44,9,0,3,1.05,3,pos5,1,5,COMS1,2,-1,1,1,1,0,0,0,0,1,6.11,6.17,2.85,2.80,30,1,5,1,2,8,1,2,1,0,1,50,4,4
44,10,0,0.02,0.01,0.01,neut7,0,7,NS7,9,8,0,0,0,0,0,0,0,7,4.16,4.12,2.85,2.80,30,1,5,1,2,8,1,2,1,0,1,50,4,4
44,11,0,0.02,0.01,0.01,neut4,0,4,NS4,9,8,0,0,0,0,0,0,0,4,4.36,4.36,2.85,2.80,30,1,5,1,2,8,1,2,1,0,1,50,4,4
44,12,0,3,1.44,3,pos12,1,12,ITS4,3,-1,1,1,-1,0,0,0,0,4,6.18,6.3,2.85,2.80,30,1,5,1,2,8,1,2,1,0,1,50,4,4
44,13,0,1.65,2.1,1.53,pos1,1,1,KS1,1,-1,1,-1,0,1,0,0,0,1,5.91,6.01,2.85,2.80,30,1,5,1,2,8,1,2,1,0,1,50,4,4
44,14,0,3,2.1,3,pos11,1,11,ITS3,3,-1,1,1,-1,0,0,0,0,3,6.16,6.2,2.85,2.80,30,1,5,1,2,8,1,2,1,0,1,50,4,4
44,15,0,0,0.01,0.03,neut6,0,6,NS6,9,8,0,0,0,0,0,0,0,6,4.31,4.3,2.85,2.80,30,1,5,1,2,8,1,2,1,0,1,50,4,4
44,16,0,-1.58,0.01,-1.97,neg12,-1,12,LIS4,7,-1,-1,0,0,0,1,-1,0,4,2.79,2.62,2.85,2.80,30,1,5,1,2,8,1,2,1,0,1,50,4,4
